0.27401670813560486 -0.17761535942554474 1.0506000518798828 -0.6355195641517639 0.6990976333618164 -0.011429938487708569 0.32748547196388245 1.0 0.9571661949157715 -1.0 1773825163264.0
0.26658713817596436 -0.17603103816509247 1.055999994277954 -0.5816788673400879 0.7312292456626892 0.05545499175786972 0.35196343064308167 1.0 0.9472290873527527 -1.0 1773825163264.0
0.25874537229537964 -0.17836743593215942 1.059399962425232 -0.577060878276825 0.7273510098457336 -0.0054318225011229515 0.371391624212265 1.0 0.9518258571624756 -1.0 1773825163264.0
0.25148990750312805 -0.17951582372188568 1.0642000436782837 -0.5686356425285339 0.7396388053894043 0.026064038276672363 0.35903850197792053 1.0 0.9508931636810303 -1.0 1773825163264.0
0.2446182519197464 -0.17961814999580383 1.0648000240325928 -0.5634334087371826 0.7394716739654541 0.027850061655044556 0.36735400557518005 1.0 0.947324812412262 -1.0 1773825163264.0
0.23966217041015625 -0.17933151125907898 1.0691999197006226 -0.5629754066467285 0.746751070022583 -0.0010024221846833825 0.35414764285087585 1.0 0.9510781764984131 -1.0 1773825163264.0
0.23485660552978516 -0.17909352481365204 1.0700000524520874 -0.5645719766616821 0.7567718029022217 0.023220518603920937 0.3286575376987457 1.0 0.9556105136871338 -1.0 1773825163264.0
0.23048575222492218 -0.17713910341262817 1.069000005722046 -0.5097742676734924 0.7718831300735474 0.03313969820737839 0.37845537066459656 1.0 0.948405921459198 -1.0 1773825163264.0
0.22799167037010193 -0.1765543520450592 1.0676000118255615 -0.5524719953536987 0.7572745680809021 0.0749073475599289 0.3401453197002411 1.0 0.9541548490524292 -1.0 1773825163264.0
0.2242317497730255 -0.17587468028068542 1.0612000226974487 -0.5461512804031372 0.7576219439506531 0.014607258141040802 0.3570915758609772 1.0 0.9541014432907104 -1.0 1773825163264.0
0.22107338905334473 -0.1763426512479782 1.057800054550171 -0.5186553001403809 0.7705737948417664 0.04353678226470947 0.367855042219162 1.0 0.9464757442474365 -1.0 1773825163264.0
0.2184676229953766 -0.17638717591762543 1.0518001317977905 -0.515626072883606 0.7599136233329773 0.0014415375189855695 0.39580172300338745 1.0 0.9479915499687195 -1.0 1773825163264.0
0.21682050824165344 -0.176716610789299 1.0456000566482544 -0.5280236005783081 0.7492088675498962 0.008433565497398376 0.39975741505622864 1.0 0.9460965991020203 -1.0 1773825163264.0
0.21667137742042542 -0.177435040473938 1.041599988937378 -0.5510358810424805 0.7429080605506897 -0.035904135555028915 0.3783622086048126 1.0 0.9525045156478882 -1.0 1773825163264.0
0.21736600995063782 -0.17817409336566925 1.040000081062317 -0.5376856327056885 0.7367485761642456 -0.016943922266364098 0.4096444845199585 1.0 0.9487313032150269 -1.0 1773825163264.0
0.2192508727312088 -0.178837850689888 1.0358000993728638 -0.5413656234741211 0.7428563237190247 -0.05042988806962967 0.3905695974826813 1.0 0.9492911696434021 -1.0 1773825163264.0
0.22101688385009766 -0.17996059358119965 1.0364000797271729 -0.5677316784858704 0.7420888543128967 -0.028963766992092133 0.3551703691482544 1.0 0.9556803107261658 -1.0 1773825163264.0
0.22282111644744873 -0.18021386861801147 1.0322000980377197 -0.5474238395690918 0.7585069537162781 0.04714302718639374 0.35038837790489197 1.0 0.9460957050323486 -1.0 1773825163264.0
0.2240673005580902 -0.18253909051418304 1.0316001176834106 -0.5647119879722595 0.7532214522361755 -0.02426997944712639 0.3364056646823883 1.0 0.9614077210426331 -1.0 1773825163264.0
0.22809794545173645 -0.1834881454706192 1.0329999923706055 -0.6317420601844788 0.7202978730201721 -0.04192560538649559 0.28339940309524536 1.0 0.9710178375244141 -1.0 1773825163264.0
0.2289496660232544 -0.1854589879512787 1.0291999578475952 -0.5408978462219238 0.7603402733802795 0.055353015661239624 0.3553144633769989 1.0 0.9576297998428345 -1.0 1773825163264.0
0.23279722034931183 -0.1871468424797058 1.0328000783920288 -0.5870907306671143 0.7355615496635437 0.03169618174433708 0.33655470609664917 1.0 0.9566349983215332 -1.0 1773825163264.0
0.23534202575683594 -0.19034072756767273 1.033400058746338 -0.5685703754425049 0.746575653553009 -0.0017958520911633968 0.34546974301338196 1.0 0.956996738910675 -1.0 1773825163264.0
0.23947611451148987 -0.19322766363620758 1.0380001068115234 -0.5733698010444641 0.7370507717132568 0.003834409173578024 0.3577548563480377 1.0 0.9566519260406494 -1.0 1773825163264.0
0.2431315928697586 -0.19722911715507507 1.0392000675201416 -0.5824898481369019 0.7558797597885132 0.0250999815762043 0.29786139726638794 1.0 0.9619847536087036 -1.0 1773825163264.0
0.24737092852592468 -0.1999463140964508 1.0426000356674194 -0.576013445854187 0.7577711343765259 0.026376433670520782 0.3054434359073639 1.0 0.9613560438156128 -1.0 1773825163264.0
0.2505793273448944 -0.20405396819114685 1.044600009918213 -0.5363545417785645 0.7529188990592957 0.10609210282564163 0.3663078546524048 1.0 0.9468163847923279 -1.0 1773825163264.0
0.25603562593460083 -0.20918211340904236 1.0514001846313477 -0.530210018157959 0.7554248571395874 0.08940237015485764 0.3744567930698395 1.0 0.94307941198349 -1.0 1773825163264.0
0.2620958685874939 -0.214930459856987 1.0590001344680786 -0.5412088632583618 0.7556400299072266 0.03878134489059448 0.3668748438358307 1.0 0.9487002491950989 -1.0 1773825163264.0
0.2648995518684387 -0.21872472763061523 1.0606000423431396 -0.5322676301002502 0.7568071484565735 0.07937118411064148 0.37099096179008484 1.0 0.9502848386764526 -1.0 1773825163264.0
0.26999789476394653 -0.22360143065452576 1.0670000314712524 -0.573108971118927 0.7514545917510986 0.04363761097192764 0.32397201657295227 1.0 0.9539190530776978 -1.0 1773825163264.0
0.27311253547668457 -0.2273533046245575 1.0681999921798706 -0.5531854033470154 0.7552948594093323 0.04871434345841408 0.34805527329444885 1.0 0.9529609680175781 -1.0 1773825163264.0
